CustomerID,TotalOrders,TotalSpent,TotalItems,FirstPurchase,LastPurchase,AvgOrderValue,CustomerLifetime,Segment
12680,4,862.81,443,2011-08-18 15:44:00,2011-12-09 12:50:00,215.7025,112,Low Value
12681,22,13787.54,7536,2010-12-07 10:08:00,2011-11-25 11:33:00,626.7063636363637,353,High Value
12682,31,12279.82,5555,2010-12-03 13:59:00,2011-12-06 10:00:00,396.1232258064516,367,High Value
12683,15,8476.57,4987,2010-12-09 10:37:00,2011-12-05 16:31:00,565.1046666666666,361,High Value
12684,7,2283.63,1985,2011-05-10 12:55:00,2011-12-02 09:53:00,326.23285714285714,205,Medium Value
12685,6,2863.08,1523,2011-09-07 10:28:00,2011-11-11 13:46:00,477.18,65,Medium Value
12686,1,89.14,107,2010-12-03 09:51:00,2010-12-03 09:51:00,89.14,0,Low Value
12688,1,4873.8099999999995,3028,2011-08-18 08:49:00,2011-08-18 08:49:00,4873.8099999999995,0,Medium Value
12689,2,1247.61,628,2011-08-04 10:04:00,2011-11-14 08:31:00,623.805,101,Medium Value
12690,1,389.01,106,2011-05-18 09:09:00,2011-05-18 09:09:00,389.01,0,Low Value
12691,6,1035.8,394,2010-12-17 14:46:00,2011-11-11 16:49:00,172.63333333333333,329,Medium Value
12693,4,855.91,255,2011-01-24 12:58:00,2011-08-04 17:51:00,213.9775,192,Low Value
12694,2,869.67,509,2011-06-09 17:48:00,2011-09-30 13:06:00,434.835,112,Low Value
12695,4,582.1,220,2011-05-13 13:15:00,2011-12-02 13:22:00,145.525,203,Low Value
12697,3,957.59,508,2011-06-23 15:44:00,2011-11-11 08:47:00,319.19666666666666,140,Low Value
12700,4,4939.99,2967,2011-05-08 16:10:00,2011-12-02 10:47:00,1234.9975,207,Medium Value
12701,2,797.71,678,2011-04-11 13:02:00,2011-09-21 10:47:00,398.855,162,Low Value
12702,1,219.0,53,2011-11-20 10:36:00,2011-11-20 10:36:00,219.0,0,Low Value
12703,1,283.55,164,2011-09-29 17:52:00,2011-09-29 17:52:00,283.55,0,Low Value
12704,8,2340.84,1006,2011-06-23 10:20:00,2011-12-02 13:15:00,292.605,162,Medium Value
12705,9,6868.29,3997,2010-12-17 15:58:00,2011-11-24 13:17:00,763.1433333333333,341,High Value
12707,1,603.42,256,2011-02-21 08:38:00,2011-02-21 08:38:00,603.42,0,Low Value
12708,10,2712.91,1307,2010-12-06 10:43:00,2011-11-10 09:52:00,271.291,338,Medium Value
12709,15,9706.52,3912,2010-12-08 09:49:00,2011-11-24 15:38:00,647.1013333333334,351,High Value
12710,3,1149.02,851,2011-05-22 14:05:00,2011-09-04 12:00:00,383.00666666666666,104,Medium Value
12712,13,4396.13,1062,2010-12-03 14:30:00,2011-11-11 08:19:00,338.1638461538462,342,Medium Value
12713,1,848.55,508,2011-12-09 12:16:00,2011-12-09 12:16:00,848.55,0,Low Value
12714,5,4708.86,3069,2011-02-18 10:53:00,2011-11-30 15:43:00,941.7719999999999,285,Medium Value
12715,1,343.36,192,2011-08-25 15:22:00,2011-08-25 15:22:00,343.36,0,Low Value
12716,2,1053.49,708,2011-07-29 13:28:00,2011-12-06 08:55:00,526.745,129,Medium Value
12717,2,1030.98,506,2011-04-08 10:32:00,2011-07-11 14:47:00,515.49,94,Medium Value
12718,1,238.25,203,2011-09-29 16:38:00,2011-09-29 16:38:00,238.25,0,Low Value
12719,2,644.95,374,2011-10-05 14:50:00,2011-12-04 13:45:00,322.475,59,Low Value
12720,25,5781.73,4672,2010-12-05 15:21:00,2011-12-07 08:03:00,231.26919999999998,366,High Value
12721,6,2656.13,1959,2010-12-20 11:38:00,2011-11-08 12:13:00,442.68833333333333,323,Medium Value
12722,4,997.63,566,2011-07-12 11:55:00,2011-09-15 14:50:00,249.4075,65,Low Value
12723,5,725.07,434,2011-10-05 15:52:00,2011-12-06 10:19:00,145.014,61,Low Value
12724,4,1031.41,445,2011-01-11 15:00:00,2011-12-04 16:02:00,257.8525,327,Medium Value
12725,1,427.8,164,2010-12-03 15:45:00,2010-12-03 15:45:00,427.8,0,Low Value
12726,7,2609.1,3143,2010-12-17 12:56:00,2011-11-11 13:35:00,372.7285714285714,329,Medium Value
12727,7,3980.7,2098,2011-01-23 15:17:00,2011-11-29 11:46:00,568.6714285714286,309,Medium Value
12728,4,836.33,419,2011-01-11 13:31:00,2011-09-29 15:31:00,209.0825,261,Low Value
12729,1,453.01,233,2011-08-18 11:40:00,2011-08-18 11:40:00,453.01,0,Low Value
12731,12,18895.91,8437,2010-12-10 10:56:00,2011-11-16 11:59:00,1574.6591666666666,341,High Value
12732,1,236.26000000000002,111,2011-06-13 11:33:00,2011-06-13 11:33:00,236.26000000000002,0,Low Value
12733,1,383.95,137,2011-04-19 16:19:00,2011-04-19 16:19:00,383.95,0,Low Value
12734,1,110.39999999999999,88,2010-12-22 12:47:00,2010-12-22 12:47:00,110.39999999999999,0,Low Value
12735,2,779.5699999999999,368,2011-01-06 14:26:00,2011-01-28 13:37:00,389.78499999999997,21,Low Value
12736,1,234.0,173,2011-01-11 07:57:00,2011-01-11 07:57:00,234.0,0,Low Value
12738,1,155.35,148,2010-12-02 18:27:00,2010-12-02 18:27:00,155.35,0,Low Value
12739,2,1013.04,486,2011-09-01 17:45:00,2011-09-22 13:00:00,506.52,20,Medium Value
12740,1,427.6,342,2011-10-07 10:44:00,2011-10-07 10:44:00,427.6,0,Low Value
12743,2,540.13,315,2011-07-28 16:06:00,2011-07-28 16:21:00,270.065,0,Low Value
12744,7,21279.29,5241,2011-01-25 13:26:00,2011-10-19 11:18:00,3039.8985714285714,266,High Value
12747,11,4196.01,1275,2010-12-05 15:38:00,2011-12-07 14:34:00,381.4554545454546,366,Medium Value
12748,209,33053.19,25287,2010-12-01 12:48:00,2011-12-09 12:20:00,158.14923444976077,372,High Value
12749,5,4090.88,1471,2011-05-10 15:25:00,2011-12-06 09:56:00,818.176,209,Medium Value
12750,1,275.88,137,2011-08-03 09:13:00,2011-08-03 09:13:00,275.88,0,Low Value
12752,1,4366.78,2262,2011-09-19 13:32:00,2011-09-19 13:32:00,4366.78,0,Medium Value
12753,6,21429.39,11421,2010-12-12 11:44:00,2011-11-17 10:52:00,3571.565,339,High Value
12754,3,3010.74,6481,2011-02-04 10:31:00,2011-04-18 09:00:00,1003.5799999999999,72,Medium Value
12755,2,3811.95,1491,2010-12-09 10:44:00,2011-03-04 12:42:00,1905.975,85,Medium Value
12756,1,112.07999999999998,144,2011-09-14 09:31:00,2011-09-14 09:31:00,112.07999999999998,0,Low Value
12757,13,7834.650000000001,2395,2011-05-12 19:01:00,2011-11-24 12:30:00,602.6653846153847,195,High Value
12758,2,2791.59,2135,2011-03-08 12:05:00,2011-08-15 10:22:00,1395.795,159,Medium Value
12759,3,1531.44,902,2011-03-09 08:09:00,2011-10-18 14:49:00,510.48,223,Medium Value
12762,2,1898.52,1227,2011-11-14 14:23:00,2011-12-02 10:23:00,949.26,17,Medium Value
12763,2,494.08,316,2010-12-05 15:46:00,2011-07-24 14:12:00,247.04,230,Low Value
12764,1,1693.88,386,2011-01-27 10:19:00,2011-01-27 10:19:00,1693.88,0,Medium Value
12766,7,6989.63,3646,2010-12-08 13:53:00,2011-12-06 08:46:00,998.5185714285715,362,High Value
12769,1,1143.6,356,2011-04-15 10:25:00,2011-04-15 10:25:00,1143.6,0,Medium Value
12770,1,1351.45,743,2011-05-13 09:33:00,2011-05-13 09:33:00,1351.45,0,Medium Value
12772,1,892.47,556,2011-10-11 09:19:00,2011-10-11 09:19:00,892.47,0,Low Value
12775,5,1386.04,877,2011-02-01 13:45:00,2011-11-22 16:33:00,277.20799999999997,294,Medium Value
12778,6,822.23,825,2011-01-31 14:35:00,2011-11-20 11:30:00,137.03833333333333,292,Low Value
12779,8,3981.36,2024,2010-12-03 13:40:00,2011-11-02 11:43:00,497.67,333,Medium Value
12781,2,826.74,671,2011-02-28 08:43:00,2011-10-07 10:37:00,413.37,221,Low Value
12782,5,2330.92,1086,2010-12-17 11:30:00,2011-12-05 09:16:00,466.184,352,Medium Value
12783,6,2225.91,624,2011-09-25 15:35:00,2011-12-07 15:56:00,370.98499999999996,73,Medium Value
12784,2,532.8199999999999,280,2011-11-24 12:53:00,2011-11-30 15:38:00,266.40999999999997,6,Low Value
12785,1,311.95,131,2010-12-10 13:48:00,2010-12-10 13:48:00,311.95,0,Low Value
12787,3,463.66,261,2011-05-31 09:36:00,2011-11-30 08:44:00,154.55333333333334,182,Low Value
12789,1,91.85,4,2011-10-05 13:34:00,2011-10-05 13:34:00,91.85,0,Low Value
12790,1,324.92,166,2011-05-31 14:14:00,2011-05-31 14:14:00,324.92,0,Low Value
12791,1,192.60000000000002,97,2010-12-01 11:27:00,2010-12-01 11:27:00,192.60000000000002,0,Low Value
12792,1,400.53999999999996,217,2011-03-28 11:36:00,2011-03-28 11:36:00,400.53999999999996,0,Low Value
12793,2,545.48,295,2010-12-03 15:14:00,2011-01-09 12:12:00,272.74,36,Low Value
12794,2,860.41,592,2011-09-02 12:01:00,2011-10-17 14:54:00,430.205,45,Low Value
12795,1,430.48,68,2011-11-21 10:27:00,2011-11-21 10:27:00,430.48,0,Low Value
12797,1,254.03,118,2010-12-09 10:55:00,2010-12-09 10:55:00,254.03,0,Low Value
12798,3,6977.04,5256,2011-06-22 10:11:00,2011-11-29 15:52:00,2325.68,160,High Value
12802,1,427.58,314,2011-06-06 09:36:00,2011-06-06 09:36:00,427.58,0,Low Value
12808,3,483.65000000000003,188,2010-12-06 10:27:00,2011-11-03 10:05:00,161.21666666666667,331,Low Value
12809,1,489.31,220,2011-06-15 10:51:00,2011-06-15 10:51:00,489.31,0,Low Value
12811,3,514.85,230,2011-02-28 15:39:00,2011-03-24 09:42:00,171.61666666666667,23,Low Value
12812,1,229.64000000000001,164,2011-10-26 09:54:00,2011-10-26 09:54:00,229.64000000000001,0,Low Value
12814,1,125.92,49,2011-08-30 12:11:00,2011-08-30 12:11:00,125.92,0,Low Value
12815,2,1063.46,379,2011-05-25 13:34:00,2011-07-15 10:21:00,531.73,50,Medium Value
12816,2,572.2,128,2011-06-16 13:24:00,2011-09-05 12:41:00,286.1,80,Low Value
12817,1,166.04,53,2011-03-03 16:28:00,2011-03-03 16:28:00,166.04,0,Low Value
12818,1,1542.08,929,2011-03-23 12:06:00,2011-03-23 12:06:00,1542.08,0,Medium Value
12820,4,942.34,722,2011-01-17 12:34:00,2011-12-06 15:12:00,235.585,323,Low Value
12821,1,92.72,70,2011-05-09 15:51:00,2011-05-09 15:51:00,92.72,0,Low Value
12822,2,948.88,550,2011-09-13 13:46:00,2011-09-30 10:04:00,474.44,16,Low Value
12823,5,1759.5,230,2011-02-16 12:15:00,2011-09-26 07:35:00,351.9,221,Medium Value
12824,1,397.12,232,2011-10-11 12:49:00,2011-10-11 12:49:00,397.12,0,Low Value
12826,7,1474.72,1058,2010-12-09 15:21:00,2011-12-07 10:25:00,210.67428571428573,362,Medium Value
12827,3,430.15000000000003,197,2011-10-26 15:44:00,2011-12-04 12:17:00,143.38333333333335,38,Low Value
12828,6,1018.71,494,2011-08-01 16:16:00,2011-12-07 08:45:00,169.785,127,Medium Value
12829,2,293.0,376,2010-12-14 14:54:00,2011-01-07 11:13:00,146.5,23,Low Value
12830,6,6814.64,9848,2011-06-21 10:53:00,2011-11-02 11:54:00,1135.7733333333333,134,High Value
12831,1,215.05,135,2011-03-22 13:02:00,2011-03-22 13:02:00,215.05,0,Low Value
12832,2,383.03,195,2011-09-02 13:48:00,2011-11-07 13:30:00,191.515,65,Low Value
12833,1,417.38,156,2011-07-17 13:46:00,2011-07-17 13:46:00,417.38,0,Low Value
12834,1,312.38,110,2011-03-02 09:49:00,2011-03-02 09:49:00,312.38,0,Low Value
12836,4,2610.36,1062,2011-02-01 11:19:00,2011-10-11 15:10:00,652.59,252,Medium Value
12837,1,134.1,24,2011-06-19 16:07:00,2011-06-19 16:07:00,134.1,0,Low Value
12838,2,671.95,355,2010-12-01 11:57:00,2011-11-06 12:20:00,335.975,340,Low Value
12839,14,5591.42,3807,2010-12-07 15:48:00,2011-12-07 12:33:00,399.38714285714286,364,High Value
12840,4,2726.77,1511,2011-04-27 12:21:00,2011-07-19 09:29:00,681.6925,82,Medium Value
12841,25,3991.58,2720,2010-12-03 10:43:00,2011-12-05 11:13:00,159.6632,367,Medium Value
12842,2,1118.99,547,2011-02-04 12:36:00,2011-09-30 15:33:00,559.495,238,Medium Value
12843,8,1702.26,781,2011-03-20 14:38:00,2011-10-05 12:09:00,212.7825,198,Medium Value
12844,2,325.96000000000004,125,2011-08-01 13:11:00,2011-11-10 13:31:00,162.98000000000002,101,Low Value
12845,4,354.09,204,2011-02-22 14:10:00,2011-03-17 13:34:00,88.5225,22,Low Value
12847,1,843.64,873,2011-11-17 13:16:00,2011-11-17 13:16:00,843.64,0,Low Value
12849,2,1010.29,597,2011-03-16 12:26:00,2011-11-08 13:41:00,505.145,237,Medium Value
12851,1,131.81,106,2011-09-04 12:41:00,2011-09-04 12:41:00,131.81,0,Low Value
12852,1,311.55,149,2011-02-18 08:47:00,2011-02-18 08:47:00,311.55,0,Low Value
12853,6,1957.1000000000001,800,2011-01-28 10:28:00,2011-07-28 11:29:00,326.18333333333334,181,Medium Value
12854,3,1316.25,626,2011-01-25 13:35:00,2011-09-22 12:15:00,438.75,239,Medium Value
12855,1,38.1,30,2010-12-02 09:37:00,2010-12-02 09:37:00,38.1,0,Low Value
12856,6,2170.78,1076,2011-10-07 12:38:00,2011-12-02 10:52:00,361.7966666666667,55,Medium Value
12857,2,1106.4,343,2011-02-10 12:32:00,2011-05-13 10:20:00,553.2,91,Medium Value
12863,1,521.2,188,2011-10-18 14:15:00,2011-10-18 14:15:00,521.2,0,Low Value
12864,1,147.12,216,2011-07-24 13:03:00,2011-07-24 13:03:00,147.12,0,Low Value
12865,2,1568.23,925,2011-08-08 10:11:00,2011-11-13 14:31:00,784.115,97,Medium Value
12866,1,559.12,171,2011-03-01 14:11:00,2011-03-01 14:11:00,559.12,0,Low Value
12867,7,4009.34,4284,2010-12-14 16:39:00,2011-11-13 15:30:00,572.7628571428571,333,Medium Value
12868,6,1607.0600000000002,928,2010-12-01 12:50:00,2011-06-07 10:42:00,267.84333333333336,187,Medium Value
12871,2,380.64,200,2011-05-16 13:32:00,2011-09-16 15:07:00,190.32,123,Low Value
12872,2,599.97,319,2010-12-09 14:44:00,2011-01-17 10:52:00,299.985,38,Low Value
12873,1,374.0,128,2011-03-02 14:58:00,2011-03-02 14:58:00,374.0,0,Low Value
12875,2,343.2300000000001,2019,2010-12-12 12:03:00,2011-07-19 15:30:00,171.61500000000004,219,Low Value
12876,2,2218.02,1941,2011-05-27 13:34:00,2011-10-13 12:26:00,1109.01,138,Medium Value
12877,12,1535.77,1178,2010-12-16 12:23:00,2011-12-06 10:30:00,127.98083333333334,354,Medium Value
12878,2,854.99,547,2011-03-18 14:02:00,2011-04-17 13:07:00,427.495,29,Low Value
12879,3,573.22,370,2011-09-09 12:11:00,2011-10-26 12:24:00,191.07333333333335,47,Low Value
12881,1,298.0,21,2011-03-09 11:44:00,2011-03-09 11:44:00,298.0,0,Low Value
12882,2,1463.04,246,2011-11-06 11:22:00,2011-11-30 16:18:00,731.52,24,Medium Value
12883,4,703.47,196,2011-09-11 15:18:00,2011-11-15 09:32:00,175.8675,64,Low Value
12884,1,309.05,43,2011-09-12 13:10:00,2011-09-12 13:10:00,309.05,0,Low Value
12885,3,1175.22,655,2011-08-08 11:45:00,2011-10-07 13:40:00,391.74,60,Medium Value
12886,2,1378.4,770,2011-05-04 11:21:00,2011-10-03 10:09:00,689.2,151,Medium Value
12888,2,354.12,76,2011-03-29 14:31:00,2011-05-09 16:02:00,177.06,41,Low Value
12890,1,376.71999999999997,256,2011-11-15 17:26:00,2011-11-15 17:26:00,376.71999999999997,0,Low Value
12891,3,331.0,950,2011-02-20 11:28:00,2011-06-07 12:31:00,110.33333333333333,107,Low Value
12893,1,176.55,90,2011-11-09 12:34:00,2011-11-09 12:34:00,176.55,0,Low Value
12895,2,372.8,210,2011-09-14 08:35:00,2011-10-28 13:51:00,186.4,44,Low Value
12897,2,216.5,110,2011-02-11 11:40:00,2011-05-19 12:13:00,108.25,97,Low Value
12901,28,17654.54,23075,2011-03-14 10:41:00,2011-12-01 10:07:00,630.5192857142857,261,High Value
12902,1,138.68,66,2011-03-20 12:06:00,2011-03-20 12:06:00,138.68,0,Low Value
12904,2,496.06,294,2011-06-20 13:18:00,2011-11-21 14:34:00,248.03,154,Low Value
12906,5,2919.81,1749,2011-09-22 15:03:00,2011-11-28 09:55:00,583.962,66,Medium Value
12908,2,750.0,1200,2011-01-31 12:37:00,2011-06-16 15:39:00,375.0,136,Low Value
12909,5,2178.67,1280,2011-03-31 12:51:00,2011-10-31 12:43:00,435.73400000000004,213,Medium Value
12910,8,3075.04,1692,2011-04-12 10:01:00,2011-11-16 14:28:00,384.38,218,Medium Value
12912,5,1662.3,670,2011-10-30 11:35:00,2011-12-07 08:55:00,332.46,37,Medium Value
12913,5,2483.63,1419,2010-12-06 16:36:00,2011-12-05 12:11:00,496.726,363,Medium Value
12915,2,363.65,93,2010-12-02 12:33:00,2011-07-14 11:34:00,181.825,223,Low Value
12916,4,2944.95,1083,2011-01-23 10:43:00,2011-07-24 10:35:00,736.2375,181,Medium Value
12917,1,594.0,120,2011-08-03 16:42:00,2011-08-03 16:42:00,594.0,0,Low Value
12919,6,1335.19,673,2011-06-23 09:22:00,2011-12-01 13:47:00,222.53166666666667,161,Medium Value
12920,1,162.78,128,2011-11-22 15:05:00,2011-11-22 15:05:00,162.78,0,Low Value
12921,37,16587.09,9526,2010-12-01 15:06:00,2011-11-30 16:22:00,448.29972972972973,364,High Value
12922,1,405.38,370,2011-07-01 15:35:00,2011-07-01 15:35:00,405.38,0,Low Value
12923,1,172.82,68,2011-10-06 16:20:00,2011-10-06 16:20:00,172.82,0,Low Value
12924,4,933.7,481,2011-01-16 11:49:00,2011-09-12 13:55:00,233.425,239,Low Value
12925,2,694.05,541,2011-09-26 11:05:00,2011-12-05 11:11:00,347.025,70,Low Value
12928,5,2062.7000000000003,1472,2010-12-15 15:45:00,2011-11-04 14:24:00,412.5400000000001,323,Medium Value
12929,1,117.85,37,2011-02-01 12:08:00,2011-02-01 12:08:00,117.85,0,Low Value
12930,2,415.8,252,2011-06-21 13:25:00,2011-09-22 15:18:00,207.9,93,Low Value
12931,15,42055.96,28004,2010-12-17 09:45:00,2011-11-18 12:39:00,2803.730666666667,336,High Value
12933,3,607.53,499,2011-03-01 11:30:00,2011-11-15 16:38:00,202.51,259,Low Value
12935,7,2160.7,1853,2011-01-24 13:58:00,2011-12-07 17:25:00,308.6714285714285,317,Medium Value
12936,4,1063.9,559,2011-09-22 13:51:00,2011-11-22 17:32:00,265.975,61,Medium Value
12937,4,1504.27,1007,2011-03-17 14:19:00,2011-11-24 15:05:00,376.0675,252,Medium Value
12938,1,114.14,140,2011-11-14 11:21:00,2011-11-14 11:21:00,114.14,0,Low Value
12939,8,11581.8,4876,2011-01-09 11:20:00,2011-10-06 14:33:00,1447.725,270,High Value
12940,2,899.69,404,2011-09-13 10:16:00,2011-10-16 12:09:00,449.845,33,Low Value
12942,3,675.6,198,2010-12-09 09:34:00,2011-07-31 14:39:00,225.20000000000002,234,Low Value
12944,2,604.51,289,2010-12-20 10:41:00,2011-11-04 11:04:00,302.255,319,Low Value
12945,1,462.95,165,2011-02-24 14:15:00,2011-02-24 14:15:00,462.95,0,Low Value
12947,6,1603.99,1165,2010-12-01 16:21:00,2011-07-19 10:06:00,267.33166666666665,229,Medium Value
12948,7,2064.95,1080,2011-03-20 10:17:00,2011-11-23 17:10:00,294.99285714285713,248,Medium Value
12949,8,4167.22,2381,2011-04-01 13:20:00,2011-11-09 11:25:00,520.9025,221,Medium Value
12950,3,1843.0,1380,2011-11-15 13:48:00,2011-12-07 13:17:00,614.3333333333334,21,Medium Value
12951,6,1064.07,503,2011-01-13 10:33:00,2011-12-01 12:14:00,177.345,322,Medium Value
12952,4,1387.79,653,2011-09-22 16:37:00,2011-12-04 10:35:00,346.9475,72,Medium Value
12953,1,329.85,84,2011-11-30 09:24:00,2011-11-30 09:24:00,329.85,0,Low Value
12955,11,4757.16,3664,2011-03-17 09:03:00,2011-12-08 16:29:00,432.4690909090909,266,Medium Value
12956,1,108.07,34,2011-02-06 16:08:00,2011-02-06 16:08:00,108.07,0,Low Value
12957,8,4017.54,2549,2011-01-04 12:18:00,2011-11-30 09:53:00,502.1925,329,Medium Value
12962,2,266.39,129,2011-08-18 13:38:00,2011-12-02 15:55:00,133.195,106,Low Value
12963,8,1856.63,881,2010-12-09 09:14:00,2011-12-01 12:55:00,232.07875,357,Medium Value
12965,1,769.8100000000001,282,2011-09-11 15:31:00,2011-09-11 15:31:00,769.8100000000001,0,Low Value
12966,1,160.18,75,2011-11-30 12:38:00,2011-11-30 12:38:00,160.18,0,Low Value
12967,2,1660.9,438,2010-12-03 09:49:00,2010-12-16 19:10:00,830.45,13,Medium Value
12968,1,135.95,73,2011-08-19 15:44:00,2011-08-19 15:44:00,135.95,0,Low Value
12970,4,405.47,268,2011-01-21 14:04:00,2011-12-02 14:30:00,101.3675,315,Low Value
12971,86,11189.91,9289,2010-12-02 16:42:00,2011-12-06 12:20:00,130.11523255813952,368,High Value
12974,1,144.8,24,2011-05-26 09:33:00,2011-05-26 09:33:00,144.8,0,Low Value
12976,1,738.6,561,2011-05-12 09:55:00,2011-05-12 09:55:00,738.6,0,Low Value
12977,1,39.239999999999995,12,2011-07-06 16:40:00,2011-07-06 16:40:00,39.239999999999995,0,Low Value
12980,9,7374.900000000001,886,2010-12-16 11:36:00,2011-07-05 09:34:00,819.4333333333334,200,High Value
12981,2,372.21999999999997,242,2011-07-29 14:14:00,2011-11-10 12:00:00,186.10999999999999,103,Low Value
12982,1,390.54,288,2011-04-11 11:51:00,2011-04-11 11:51:00,390.54,0,Low Value
12984,1,97.5,26,2011-11-21 12:37:00,2011-11-21 12:37:00,97.5,0,Low Value
12985,2,1239.38,1533,2011-11-11 12:44:00,2011-12-09 10:46:00,619.69,27,Medium Value
12987,2,558.7,219,2011-05-26 12:00:00,2011-09-27 12:03:00,279.35,124,Low Value
12988,1,505.82,126,2011-02-20 14:31:00,2011-02-20 14:31:00,505.82,0,Low Value
12989,15,6924.110000000001,2943,2010-12-10 13:24:00,2011-12-06 15:28:00,461.6073333333334,361,High Value
12990,3,409.5,200,2011-02-02 15:39:00,2011-11-08 13:01:00,136.5,278,Low Value
12991,2,503.76,405,2011-08-19 14:39:00,2011-11-16 15:34:00,251.88,89,Low Value
12993,4,414.76,240,2011-02-14 14:29:00,2011-11-16 15:49:00,103.69,275,Low Value
12994,3,974.4200000000001,459,2011-03-16 08:31:00,2011-12-05 15:43:00,324.8066666666667,264,Low Value
12995,1,211.32,108,2011-09-15 15:44:00,2011-09-15 15:44:00,211.32,0,Low Value
12997,4,1226.89,664,2011-01-26 15:49:00,2011-11-17 15:47:00,306.7225,294,Medium Value
12999,3,455.88,342,2011-04-08 10:26:00,2011-05-27 13:24:00,151.96,49,Low Value
13000,3,534.85,379,2010-12-10 10:26:00,2011-08-25 10:43:00,178.28333333333333,258,Low Value
13001,13,9785.970000000001,5490,2011-01-17 12:45:00,2011-12-05 14:51:00,752.7669230769231,322,High Value
13002,1,120.94999999999999,73,2011-01-25 15:18:00,2011-01-25 15:18:00,120.94999999999999,0,Low Value
13003,3,149.05,103,2011-05-09 08:23:00,2011-08-26 10:50:00,49.68333333333334,109,Low Value
13004,18,5655.91,4822,2010-12-17 08:20:00,2011-11-28 11:27:00,314.21722222222223,346,High Value
13005,2,513.7,172,2011-04-07 13:32:00,2011-06-19 10:53:00,256.85,72,Low Value
13006,1,81.57,55,2011-10-14 13:49:00,2011-10-14 13:49:00,81.57,0,Low Value
13008,1,229.46999999999997,175,2011-01-20 14:24:00,2011-01-20 14:24:00,229.46999999999997,0,Low Value
13011,1,50.550000000000004,13,2010-12-02 17:22:00,2010-12-02 17:22:00,50.550000000000004,0,Low Value
13012,8,1646.8400000000001,820,2011-02-18 09:43:00,2011-11-30 13:05:00,205.85500000000002,285,Medium Value
13013,13,4810.9400000000005,2224,2010-12-03 12:28:00,2011-12-08 15:01:00,370.07230769230773,370,Medium Value
13014,10,3466.2799999999997,905,2011-03-03 18:28:00,2011-11-29 12:27:00,346.628,270,Medium Value
13015,5,3339.64,1609,2011-04-04 14:28:00,2011-10-17 13:19:00,667.928,195,Medium Value
13016,3,789.89,527,2011-08-08 15:00:00,2011-09-27 14:08:00,263.2966666666667,49,Low Value
13017,1,204.0,48,2011-12-02 15:53:00,2011-12-02 15:53:00,204.0,0,Low Value
13018,28,7277.7,5435,2011-02-17 11:05:00,2011-11-23 13:28:00,259.91785714285714,279,High Value
13021,9,2616.38,1352,2010-12-16 10:12:00,2011-12-05 16:37:00,290.7088888888889,354,Medium Value
13023,2,689.9,286,2011-08-02 09:34:00,2011-10-06 16:27:00,344.95,65,Low Value
13026,5,975.36,1620,2011-03-09 11:35:00,2011-12-08 16:58:00,195.072,274,Low Value
13027,6,6912.0,17280,2010-12-20 12:45:00,2011-08-18 09:39:00,1152.0,240,High Value
13028,2,661.3199999999999,798,2011-10-25 14:09:00,2011-11-17 11:10:00,330.65999999999997,22,Low Value
